epoch,step,train_loss,train_logits_loss,train_foreign_loss,train_home_loss,train_acc,val_loss,val_logits_loss,val_foreign_loss,val_home_loss,val_acc,sav_version
0,633,0.0445971747162924,0.0014546745196337947,0.0867061741932591,0.02208461789458425,0.6710002047323665,0.037726424634456635,1.0672939058506128,0.07135374810207974,0.016380547178965626,0.6911862428160921,1
1,1266,0.03009984491019264,0.0014470117916993055,0.07340244375651858,0.01018751813039937,0.6930358688202768,0.031758819057634384,1.017951179634441,0.06745454025539485,0.01139979599269502,0.7021123138714733,2
2,1899,0.02731183175391872,0.0017769346116655058,0.06918995159473652,0.008089322040643172,0.7018834288751042,0.028879815938346313,0.9893064354405259,0.062167749203967324,0.009093687911941246,0.7095545977011495,3
3,2532,0.025745315580241866,0.0013909614858280803,0.06480119925869209,0.006956422282162153,0.7086088508270613,0.0275369534889857,0.9742520650227865,0.061103446634881424,0.008051912243844885,0.7148306883490073,4
4,3165,0.02474139880029982,0.001284314463677188,0.06282736926293957,0.006286820227583344,0.7142977607215875,0.026819224666916962,0.9612810367887671,0.052830095939112434,0.007593604679586309,0.7179409939916405,5
5,3798,0.023943310409289965,0.0014230382950950007,0.06073044080399036,0.005781867625971588,0.7194473968497352,0.025686477310955524,0.9526271711696278,0.05361354562707923,0.006633934141560035,0.7218423458725183,6
6,4431,0.023388151503145976,0.0013429393512189483,0.06116069491370029,0.005456037642831486,0.7239457372107605,0.02531274873763323,0.9405492706732317,0.05626638053041516,0.006501763861513499,0.7250334704806689,7
7,5064,0.02282518414430332,0.0010249410383697559,0.059835500185382307,0.005158832815356588,0.7285848855241149,0.025054922891837177,0.9287068636128397,0.052473472911074306,0.0064807861309611435,0.7304332386363638,8
8,5697,0.022400876054007673,0.0013453751378714755,0.060311363094837936,0.004964981518323882,0.7328939573459715,0.024692782257316692,0.9198356659123392,0.0510422635089719,0.0062960691072724085,0.7332578206635318,9
9,6330,0.022814925462831443,0.0009449485918921882,0.05826089943142675,0.005238199377753205,0.7314796705115694,0.02554194228441426,0.9592903021610144,0.05097591456477389,0.006356136732254968,0.7210157882706376,9
10,6963,0.022067950895765288,0.001196513808734044,0.05447085582508483,0.004530835498380364,0.7314113900892111,0.024495974098416893,0.9136845613970901,0.0464074287112012,0.006222283001989126,0.7356460619122257,10
11,7596,0.021495275587832194,0.0012053601549699973,0.054642132679103485,0.004473516236443373,0.7404932307638692,0.023426564325663177,0.8997236580559702,0.05070696311127959,0.005432091709790808,0.7404225444096134,11
12,8229,0.021187511349235195,0.0016890581561867471,0.05560443773689146,0.0044046755189349725,0.7445211948819817,0.023358464212805935,0.8888002525676381,0.050321963502827916,0.005582459835392056,0.7448622812173458,12
