epoch,step,train_loss,train_logits_loss,train_foreign_loss,train_home_loss,train_acc,val_loss,val_logits_loss,val_foreign_loss,val_home_loss,val_acc,sav_version
0,459,0.03379658843372382,0.005960855608672098,0.019894606336415592,0.013901982064843827,0.5581753245279597,0.020942462064946692,3.453409959872564,0.010900118970312178,0.010042343133439621,0.5279903527462121,1
1,918,0.011798551884400689,0.00669214045040488,0.006008046512818674,0.005790505407089956,0.4939615294420236,0.012205305548074344,3.5008696814378104,0.006505158458215495,0.005700147206274171,0.5149132930871212,2
2,1377,0.008116657006674018,0.006433624587547286,0.004113825645768499,0.00400283136749985,0.48075545418784793,0.009693181840702891,3.6837720970312753,0.004984393424820155,0.004708788512895505,0.4934200402462121,3
3,1836,0.006106608498573693,0.006315542462085068,0.0030944120475701778,0.0030121964469454646,0.4718947629206,0.008015986648388207,3.7644068201382956,0.00406986044254154,0.003946126137937729,0.495623224431818,4
4,2295,0.004768749471238463,0.005769777401859724,0.002417090377812974,0.002351659084294876,0.4727917536613413,0.006279863863407324,3.797324299812317,0.0032396804502544305,0.0030401833937503397,0.48710641571969693,5
5,2754,0.0038524093461468458,0.0059571629775635295,0.0019539994878028893,0.001898409856314931,0.47558437726942593,0.004969396744854748,3.697965790828069,0.0024901996463692435,0.002479197079082951,0.4861313328598485,6
6,3213,0.003236258509497854,0.006443884377905486,0.001643348477368927,0.0015929100323825555,0.4805987692144762,0.004917811039679994,3.7565970023473105,0.0024993566524547837,0.002418454377523934,0.4852317116477273,7
7,3672,0.002709986592291942,0.005656767514796039,0.0013776675971480562,0.0013323190022454738,0.48375279895909024,0.0043101828584137065,3.722905864318212,0.002203364099841565,0.0021068187682734183,0.49449277935606056,8
8,4131,0.002341209359422391,0.006193716801329636,0.001190551208415371,0.001150658155952769,0.48654286946259995,0.004117396116877596,3.7578783432642617,0.002066817973779204,0.0020505781188451997,0.49722863399621214,9
9,4590,0.0020098809169581027,0.006308575341384655,0.0010225694485298867,0.000987311467033261,0.4858173149661096,0.0033102026694299034,3.67170982559522,0.001796894401195459,0.0015133082585331674,0.49550781250000003,10
10,5049,0.0017608746595595495,0.006766957654932225,0.0008985300728197013,0.000862344589783386,0.48839509955216687,0.0030004955964007727,3.6712129016717276,0.0015217843125962343,0.0014787112644019846,0.4939201586174242,11
11,5508,0.001595864912965751,0.006475186815448836,0.0008106193302832301,0.0007852455847115461,0.48947600838174765,0.0028464169396708408,3.6438984870910645,0.0014881002086137112,0.0013583167165052146,0.4899517637310606,12
12,5967,0.0013840729794272247,0.005918300749169975,0.000705102527709901,0.0006789704514636956,0.4882438044662307,0.002421731100184843,3.620026409626007,0.001245276114786975,0.001176454999949783,0.48420484138257575,13
13,6426,0.0012819345803091338,0.00546482549513607,0.000654067251423459,0.0006278673304074438,0.48707174034737366,0.0024340406622892865,3.6482646564642587,0.0012891738006146625,0.0011448668277201552,0.4814171993371212,13
14,6885,0.001232385347634838,0.0063231978281390955,0.0006298543628551723,0.000602530985350329,0.48433490680222707,0.0031345296592917293,3.6314176122347512,0.0015781447145855054,0.0015563849544075008,0.4769235321969696,13
15,7344,0.0010966577083744871,0.005710301575837312,0.0005605827209444347,0.0005360749855278413,0.484291882262164,0.0022271594401293746,3.6110973258813224,0.001135031304632624,0.0010921281403473888,0.4770448626893939,14
16,7803,0.0010535800286765517,0.00595820391619647,0.0005381831304273672,0.0005153968977419282,0.48352992238562154,0.0019697270909091458,3.6069264809290567,0.0010131014132639393,0.0009566256703692488,0.4757975260416667,15
17,8262,0.0009202835678116851,0.006254870387723503,0.00047165564316414165,0.00044862792236489003,0.48203957122972646,0.0021072736756953723,3.616966744263967,0.001089187365626761,0.001018086297942015,0.47267252604166665,15
18,8721,0.0008836480096988948,0.006724536808487637,0.00045219618132924316,0.00043145183071571205,0.4814487639191479,0.0022677684610243887,3.553616543610891,0.0011508261595736258,0.0011169423038760822,0.4743489583333333,15
19,9180,0.0008197072341739888,0.005673484345147293,0.0004200411431414272,0.000399666091793446,0.481040172627693,0.0016727934610874702,3.5555318693319955,0.0008547059017776822,0.0008180875690110648,0.473983487215909,16
20,9639,0.0007917655303197749,0.005718318984918864,0.00040520637184290176,0.00038655915949138567,0.48086958741830066,0.0014577087810418259,3.5476220846176147,0.0007403074923786335,0.0007174012983644692,0.47056551846590916,17
21,10098,0.0007624132278444315,0.005825268676857543,0.0003910454395019159,0.0003713677880888874,0.4795358266763497,0.001764681001077406,3.5860445400079093,0.0009014687699770244,0.0008632122286750624,0.46754557291666665,17
22,10557,0.000731130441917565,0.006041777679343629,0.00037516380088558027,0.0003559666418562763,0.4789957032195594,0.0019441932575621952,3.5622399747371674,0.0009996198326310453,0.0009445734273564691,0.4685931581439393,17
23,11016,0.0007757108330357341,0.005866788830892193,0.0003969054967154848,0.00037880533828586743,0.47802268669813586,0.0016340053116437048,3.5148279269536338,0.0008178480469117252,0.0008161572720079372,0.46632486979166665,17
24,11475,0.0006534985895877327,0.006522674186556947,0.00033551336261408287,0.0003179852264663935,0.4773757110869037,0.0015885571483522654,3.5308816929658255,0.0008326789660107655,0.0007558781968934151,0.4656693892045454,17
25,11934,0.0006226421381277894,0.005945436835029286,0.0003224395040571304,0.0003002026344193978,0.47617461722343235,0.0014422790457804997,3.528125137090683,0.0007339438428365005,0.0007083352029439993,0.4651589133522727,18
