epoch,step,train_loss,train_logits_loss,train_foreign_loss,train_home_loss,train_acc,val_loss,val_logits_loss,val_foreign_loss,val_home_loss,val_acc,sav_version
0,1266,0.06634375552454078,1.1706477725675322,0.2003922065569891,0.031245463898502537,0.661356511650868,2.2633152278986843,2.2446656967654373,0.18866235920877167,0.01864953938815178,0.5453698645104894,1
1,2532,0.05829320713807056,1.0324676185140114,0.1777722507091401,0.026679301507900488,0.6853185475908362,2.173019371249459,2.1552939974900447,0.1759957526669358,0.017725390960659945,0.5561726034382285,2
2,3798,0.055509903201889275,0.9863795835824939,0.16570752658726762,0.02476369311641696,0.6942405953791467,2.0734936396280923,2.0566208507075454,0.1696019179441712,0.016872784419154577,0.5610367497086249,3
3,5064,0.05362495804120202,0.9551998955943574,0.1559823823652832,0.02345984988650204,0.7007528633491316,2.030971458463958,2.0142713694861443,0.15692540088837797,0.016700080694687185,0.5643511436480185,4
4,6330,0.05223977826182594,0.9323675942976516,0.14813327209032354,0.022485591711750103,0.7056032780410747,1.987806327415235,1.9714461890133945,0.1516221004227797,0.01636014331245061,0.5694065049533797,5
5,7596,0.05112716823957543,0.9144048045785129,0.14204467080480537,0.021627708764873316,0.709378085505529,1.9576770880005576,1.9412214701825923,0.1439516470965111,0.01645562183958563,0.5691570148601398,6
6,8862,0.050368754890575226,0.9024910600546977,0.13672310056085413,0.020976804480792317,0.7116570398894144,1.9240101485541372,1.9082494341965877,0.13785477287390016,0.015760713962442947,0.5720134032634032,7
7,10128,0.04959996119671241,0.8901599802865424,0.13226362281312687,0.020367845810514304,0.7142494816350703,1.9142120823715671,1.898475088856437,0.13343430005691267,0.01573699481333747,0.5746885926573425,8
8,11394,0.04894411842534421,0.8797451908836997,0.12799736523432848,0.01982743222793155,0.7171436858214845,1.8945483727888628,1.8789234323935076,0.12920744242993268,0.015624952488437746,0.5755845716783217,9
9,12660,0.048333529001881634,0.8701612390048131,0.12394913255956501,0.019301865076260732,0.7196454137045812,1.8805382107243394,1.8650400241216023,0.1260980208489028,0.015498192783332232,0.5774011145104894,10
10,13926,0.04783870608032362,0.8623439460333678,0.12089757860813284,0.018886032241350995,0.7211733560426539,1.8772628198970447,1.8616574659492031,0.1217030981047587,0.0156053495593369,0.5776059877622376,11
