,CHE,CC,CTD,HRHE_i,HRC_i,HRHE_o,HRC_o,CBS,CTnCTR,PCS,MCTD
layers_1_2_alpha_5_0,-0.8069753444268597,-6.355555555555555,0.03447179371608931,0.06417574490685823,0.017777777777777778,-0.03204524601646162,-0.02666666666666667,-0.01502443562687291,0.00954073291369402,0.12310849484843724,0.039401550061992655
layers_0_1_2_3_alpha_5_0,-0.8309635282833086,-6.533333333333333,0.049469334731921735,0.05985649517319564,0.1288888888888889,0.0035398533392825963,0.10222222222222223,-0.0018811837382264316,0.02233099408555107,0.14541748989247041,0.05767664218467014
