,CHE,CC,CTD,HRHE_i,HRC_i,HRHE_o,HRC_o,CBS,CTnCTR,PCS,MCTD
fhl,0.8357142857142857,0.7928571428571428,0.36428571428571427,0.5428571428571428,0.35,0.4928571428571429,0.2357142857142857,0.5142857142857142,0.30714285714285716,0.2642857142857143,0.2714285714285714
